"Test Identifier", Timestamp,"Main Switch","System start","SW start",Interval,Node,"Top SkMacStatus Datapath","Top SkMacStatus FIF main","Top SkMacStatus FIF aux","Top SkSbStatusRx","Top SkSbStatusTx","Top SkMacCrc8Err Datapath","Top SkMacCrc8Err FIF main","Top SkMacCrc8Err FIF aux","Top SkSbCrcErrCount","Top SkSb1bitFixCnt","Top SkSb2bitFixCnt","Top SkSbEcFailCnt","Bot SkMacStatus Datapath","Bot SkMacCrc8Err Datapath","Bot SkSbStatusRx","Bot SkSbRxDiag","Bot SkSbStatusTx","Bot SkSb1bitFixCnt","Bot SkSb2bitFixCnt","Bot SkSbEcFailCnt","Bot SkSbCrcErrCount"
"20260130_id","2026/01/31 13:59:09",1,0,64,485,[00:00:04:02],4029808606,4027678719,4029808639,5000,136,0,0,0,0,152,0,0,3492937727,0,1049480,15,858993456,0,0,0,0
"20260130_id","2026/01/31 13:59:09",1,0,64,485,[00:00:04:03],4029808606,4029808639,4029808571,904,136,0,0,0,0,0,0,0,3492937727,0,1049480,15,858993456,0,0,0,0
"20260130_id","2026/01/31 13:59:09",1,0,64,485,[00:00:04:04],4029808606,4027678719,4029808639,904,136,0,0,0,0,0,0,0,3492937727,0,1049480,15,858993456,0,0,0,0
"20260130_id","2026/01/31 13:59:09",1,0,64,485,[00:00:04:05],4029808606,4029808639,4029808571,5000,136,0,0,0,0,18,0,0,3492937727,0,1049480,15,858993456,0,0,0,0
"20260130_id","2026/01/31 13:59:09",1,0,64,485,[00:00:04:06],4029808606,4027678719,4029808639,904,136,0,0,0,0,0,0,0,3492937727,0,1049480,15,858993456,0,0,0,0
"20260130_id","2026/01/31 13:59:09",1,0,64,485,[00:00:04:07],4029808606,4029808639,4029808571,904,136,0,0,0,0,0,0,0,3492937727,0,1049480,15,858993456,0,0,0,0
"20260130_id","2026/01/31 13:59:09",1,0,64,485,[00:00:04:08],4029808606,4027678719,4029808639,904,136,0,0,0,0,0,0,0,3492937727,0,1049480,15,858993456,0,0,0,0
"20260130_id","2026/01/31 13:59:09",1,0,64,485,[00:00:04:09],4029808606,4029808639,4029808571,904,136,0,0,0,0,0,0,0,3492937727,0,1049480,15,858993456,0,0,0,0
"20260130_id","2026/01/31 13:59:09",1,0,64,485,[00:00:04:0a],4029808606,4027678719,4029808639,904,136,0,0,0,0,0,0,0,3492937727,0,1049480,15,858993456,0,0,0,0
"20260130_id","2026/01/31 13:59:09",1,0,64,485,[00:00:04:0b],4029808606,4029808639,4029808571,904,136,0,0,0,0,0,0,0,3492937727,0,1049480,15,858993456,0,0,0,0
"20260130_id","2026/01/31 13:59:09",1,0,64,485,[00:00:04:0c],4029808606,4027678719,4029808639,904,136,0,0,0,0,0,0,0,3492937727,0,1049480,15,858993456,0,0,0,0
"20260130_id","2026/01/31 13:59:09",1,0,64,485,[00:00:04:0d],4029808606,4029808639,4029808571,904,136,0,0,0,0,0,0,0,3492937727,0,1049480,15,858993456,0,0,0,0
"20260130_id","2026/01/31 13:59:09",1,0,64,485,[00:00:04:0e],4029808606,4027678719,4029808639,904,136,0,0,0,0,0,0,0,3492937727,0,1049480,15,858993456,0,0,0,0
"20260130_id","2026/01/31 13:59:09",1,0,64,485,[00:00:04:0f],4029808606,4029808639,4029808571,904,136,0,0,0,0,0,0,0,3492937727,0,1049480,15,858993456,0,0,0,0
"20260130_id","2026/01/31 13:59:09",1,0,64,485,[00:00:04:10],4029808606,4027678719,4029808639,904,136,0,0,0,0,0,0,0,3492937727,0,1049480,15,858993456,0,0,0,0
"20260130_id","2026/01/31 13:59:09",1,0,64,485,[00:00:04:11],4029808606,4029808639,4029808571,5000,136,0,0,0,0,1,0,0,3492937727,0,1049480,15,858993456,0,0,0,0
"20260130_id","2026/01/31 13:59:09",1,0,64,485,[00:00:04:12],4029808606,4027678719,4029808639,904,136,0,0,0,0,0,0,0,3492937727,0,1049480,15,858993456,0,0,0,0
"20260130_id","2026/01/31 13:59:09",1,0,64,485,[00:00:04:13],4029808606,4029808639,4029808571,904,136,0,0,0,0,0,0,0,3492937727,0,1049480,15,858993456,0,0,0,0
"20260130_id","2026/01/31 13:59:09",1,0,64,485,[00:00:04:14],4029808606,4027678719,4029808639,904,136,0,0,0,0,0,0,0,3492937727,0,1049480,15,858993456,0,0,0,0
"20260130_id","2026/01/31 13:59:09",1,0,64,485,[00:00:04:15],4029808606,4029808639,4029808571,904,136,0,0,0,0,0,0,0,3492937727,0,1049480,15,858993456,0,0,0,0
"20260130_id","2026/01/31 13:59:09",1,0,64,485,[00:00:04:16],4029808606,4027678719,4029808639,904,136,0,0,0,0,0,0,0,3492937727,0,1049480,15,858993456,0,0,0,0
"20260130_id","2026/01/31 13:59:09",1,0,64,485,[00:00:04:17],4029808606,4029808639,4029808571,904,136,0,0,0,0,0,0,0,3492937727,0,1049480,15,858993456,0,0,0,0
"20260130_id","2026/01/31 13:59:09",1,0,64,485,[00:00:04:18],4029808606,4027678719,4029808639,904,136,0,0,0,0,0,0,0,3492937727,0,1049480,15,858993456,0,0,0,0
"20260130_id","2026/01/31 13:59:09",1,0,64,485,[00:00:04:19],4029808606,4029808639,4029808571,904,136,0,0,0,0,0,0,0,3492937727,0,1049480,15,858993456,0,0,0,0
"20260130_id","2026/01/31 13:59:09",1,0,64,485,[00:00:04:1a],4029808606,4027678719,4029808639,904,136,0,0,0,0,0,0,0,3492937727,0,1049480,15,858993456,0,0,0,0
"20260130_id","2026/01/31 13:59:09",1,0,64,485,[00:00:04:1b],4029808606,4029808639,4029808571,904,136,0,0,0,0,0,0,0,3492937727,0,1049480,15,858993456,0,0,0,0
"20260130_id","2026/01/31 13:59:09",1,0,64,485,[00:00:04:1c],4029808606,4027678719,4029808639,904,136,0,0,0,0,0,0,0,3492937727,0,1049480,15,858993456,0,0,0,0
"20260130_id","2026/01/31 13:59:09",1,0,64,485,[00:00:04:1d],4029808606,4029808639,4029808571,904,136,0,0,0,0,0,0,0,3492937727,0,1049480,15,858993456,0,0,0,0
"20260130_id","2026/01/31 13:59:09",1,0,64,485,[00:00:04:1e],4029808606,4027678719,4029808639,904,136,0,0,0,0,0,0,0,3492937727,0,1049480,15,858993456,0,0,0,0
"20260130_id","2026/01/31 13:59:09",1,0,64,485,[00:00:04:1f],4029808606,4029808639,4029808571,904,136,0,0,0,0,0,0,0,3492937727,0,1049480,15,858993456,0,0,0,0
"20260130_id","2026/01/31 13:59:09",1,0,64,485,[00:00:06:00],4029808606,4027678719,4029808639,904,136,0,0,0,0,0,0,0,3492937727,0,1049480,15,858993456,0,0,0,0
"20260130_id","2026/01/31 13:59:09",1,0,64,485,[00:00:06:01],4029808606,4029808639,4029808571,904,136,0,0,0,0,0,0,0,3492937727,0,1049480,15,858993456,0,0,0,0
"20260130_id","2026/01/31 13:59:09",1,0,64,485,[00:00:06:02],4029808606,4027678719,4029808639,904,136,0,0,0,0,0,0,0,3492937727,0,1049480,15,858993456,0,0,0,0
"20260130_id","2026/01/31 13:59:09",1,0,64,485,[00:00:06:03],4029808606,4029808639,4029808571,5000,136,0,0,0,0,3068,0,0,3492937727,0,1049480,15,858993456,0,0,0,0
"20260130_id","2026/01/31 13:59:09",1,0,64,485,[00:00:06:04],4029808606,4027678719,4029808639,904,136,0,0,0,0,0,0,0,3492937727,0,1049480,15,858993456,0,0,0,0
"20260130_id","2026/01/31 13:59:09",1,0,64,485,[00:00:06:05],4029808606,4029808639,4029808571,904,136,0,0,0,0,0,0,0,3492937727,0,1049480,15,858993456,0,0,0,0
"20260130_id","2026/01/31 13:59:09",1,0,64,485,[00:00:06:06],4029808606,4027678719,4029808639,904,136,0,0,0,0,0,0,0,3492937727,0,1049480,15,858993456,0,0,0,0
"20260130_id","2026/01/31 13:59:09",1,0,64,485,[00:00:06:07],4029808606,4029808639,4029808571,904,136,0,0,0,0,0,0,0,3492937727,0,1049480,15,858993456,0,0,0,0
"20260130_id","2026/01/31 13:59:09",1,0,64,485,[00:00:06:08],4029808606,4027678719,4029808639,904,136,0,0,0,0,0,0,0,3492937727,0,1049480,15,858993456,0,0,0,0
"20260130_id","2026/01/31 13:59:09",1,0,64,485,[00:00:06:09],4029808606,4029808639,4029808571,904,136,0,0,0,0,0,0,0,3492937727,0,1049480,15,858993456,0,0,0,0
"20260130_id","2026/01/31 13:59:09",1,0,64,485,[00:00:06:0a],4029808606,4027678719,4029808639,904,136,0,0,0,0,0,0,0,3492937727,0,1049480,15,858993456,0,0,0,0
"20260130_id","2026/01/31 13:59:09",1,0,64,485,[00:00:06:0b],4029808606,4029808639,4029808571,904,136,0,0,0,0,0,0,0,3492937727,0,1049480,15,858993456,0,0,0,0
"20260130_id","2026/01/31 13:59:09",1,0,64,485,[00:00:06:0c],4029808606,4027678719,4029808630,904,136,0,0,2952,0,0,0,0,3492937727,0,1049480,15,858993456,0,0,0,0
"20260130_id","2026/01/31 13:59:09",1,0,64,485,[00:00:06:0d],4029808606,4029808639,4029808571,904,136,0,0,0,0,0,0,0,3492937727,0,1049480,15,858993456,0,0,0,0
"20260130_id","2026/01/31 13:59:09",1,0,64,485,[00:00:06:0e],4029808598,4027678719,4029808639,5000,136,2,0,0,0,2663,0,0,3492937727,0,1049480,15,858993456,0,0,0,0
"20260130_id","2026/01/31 13:59:09",1,0,64,485,[00:00:06:0f],4029808598,4029808639,4029808571,5000,136,54,0,0,0,9,0,0,3492937727,0,1049480,15,858993456,0,0,0,0
"20260130_id","2026/01/31 13:59:09",1,0,64,485,[00:00:06:10],4029808606,4027678719,4029808639,904,136,0,0,0,0,0,0,0,3492937727,0,1049480,15,858993456,0,0,0,0
"20260130_id","2026/01/31 13:59:09",1,0,64,485,[00:00:06:11],4029808606,4029808639,4029808571,904,136,0,0,0,0,0,0,0,3492937727,0,1049480,15,858993456,0,0,0,0
"20260130_id","2026/01/31 13:59:09",1,0,64,485,[00:00:06:12],4029808606,4027678719,4029808630,904,136,0,0,75,0,0,0,0,3492937727,0,1049480,15,858993456,0,0,0,0
"20260130_id","2026/01/31 13:59:09",1,0,64,485,[00:00:06:13],4029808606,4029808639,4029808571,904,136,0,0,0,0,0,0,0,3492937727,0,1049480,15,858993456,0,0,0,0
"20260130_id","2026/01/31 13:59:09",1,0,64,485,[00:00:06:14],4029808606,4027678719,4029808639,904,136,0,0,0,0,0,0,0,3492937727,0,1049480,15,858993456,0,0,0,0
"20260130_id","2026/01/31 13:59:09",1,0,64,485,[00:00:06:15],4029808606,4029808639,4029808571,904,136,0,0,0,0,0,0,0,3492937727,0,1049480,15,858993456,0,0,0,0
"20260130_id","2026/01/31 13:59:09",1,0,64,485,[00:00:06:18],4029808606,4027678719,4029808639,904,136,0,0,0,0,0,0,0,3492937727,0,1049480,15,858993456,0,0,0,0
"20260130_id","2026/01/31 13:59:09",1,0,64,485,[00:00:06:19],4029808606,4029808639,4029808571,904,136,0,0,0,0,0,0,0,3492937727,0,1049480,15,858993456,0,0,0,0
"20260130_id","2026/01/31 13:59:09",1,0,64,485,[00:00:06:1a],4029808606,4027678719,4029808639,904,136,0,0,0,0,0,0,0,3492937727,0,1049480,15,858993456,0,0,0,0
"20260130_id","2026/01/31 13:59:09",1,0,64,485,[00:00:06:1b],4029808606,4029808639,4029808571,904,136,0,0,0,0,0,0,0,3492937727,0,1049480,15,858993456,0,0,0,0
"20260130_id","2026/01/31 13:59:09",1,0,64,485,[00:00:06:1c],4029808606,4027678719,4029808639,904,136,0,0,0,0,0,0,0,3492937727,0,1049480,15,858993456,0,0,0,0
"20260130_id","2026/01/31 13:59:09",1,0,64,485,[00:00:06:1d],4029808606,4029808639,4029808571,904,136,0,0,0,0,0,0,0,3492937727,0,1049480,15,858993456,0,0,0,0
"20260130_id","2026/01/31 13:59:09",1,0,64,485,[00:00:06:1e],4029808606,4027678719,4029808639,904,136,0,0,0,0,0,0,0,3492937727,0,1049480,15,858993456,0,0,0,0
"20260130_id","2026/01/31 13:59:09",1,0,64,485,[00:00:06:1f],4029808606,4029808639,4029808571,904,136,0,0,0,0,0,0,0,3492937727,0,1049480,15,858993456,0,0,0,0
"20260130_id","2026/01/31 13:59:09",1,0,64,485,[00:00:07:00],4029808606,4027678719,4029808639,904,136,0,0,0,0,0,0,0,3492937727,0,1049480,15,858993456,0,0,0,0
"20260130_id","2026/01/31 13:59:09",1,0,64,485,[00:00:07:01],4029808606,4029808639,4029808571,904,136,0,0,0,0,0,0,0,3492937727,0,1049480,15,858993456,0,0,0,0
"20260130_id","2026/01/31 13:59:09",1,0,64,485,[00:00:07:02],4029808606,4027678719,4029808639,904,136,0,0,0,0,0,0,0,3492937727,0,1049480,15,858993456,0,0,0,0
"20260130_id","2026/01/31 13:59:09",1,0,64,485,[00:00:07:03],4029808606,4029808639,4029808571,904,136,0,0,0,0,0,0,0,3492937727,0,1049480,15,858993456,0,0,0,0
"20260130_id","2026/01/31 13:59:09",1,0,64,485,[00:00:07:04],4029808606,4027678719,4029808639,904,136,0,0,0,0,0,0,0,3492937727,0,1049480,15,858993456,0,0,0,0
"20260130_id","2026/01/31 13:59:09",1,0,64,485,[00:00:07:05],4029808606,4029808639,4029808571,904,136,0,0,0,0,0,0,0,3492937727,0,1049480,15,858993456,0,0,0,0
"20260130_id","2026/01/31 13:59:09",1,0,64,485,[00:00:07:06],4029808606,4027678719,4029808639,904,136,0,0,0,0,0,0,0,3492937727,0,1049480,15,858993456,0,0,0,0
"20260130_id","2026/01/31 13:59:09",1,0,64,485,[00:00:07:07],4029808606,4029808639,4029808571,904,136,0,0,0,0,0,0,0,3492937727,0,1049480,15,858993456,0,0,0,0
"20260130_id","2026/01/31 13:59:09",1,0,64,485,[00:00:07:08],4029808606,4027678719,4029808639,904,136,0,0,0,0,0,0,0,3492937727,0,1049480,15,858993456,0,0,0,0
"20260130_id","2026/01/31 13:59:09",1,0,64,485,[00:00:07:09],4029808606,4029808639,4029808571,904,136,0,0,0,0,0,0,0,3492937727,0,1049480,15,858993456,0,0,0,0
"20260130_id","2026/01/31 13:59:09",1,0,64,485,[00:00:07:0a],4029808606,4027678719,4029808639,904,136,0,0,0,0,0,0,0,3492937727,0,1049480,15,858993456,0,0,0,0
"20260130_id","2026/01/31 13:59:09",1,0,64,485,[00:00:07:0b],4029808606,4029808639,4029808571,904,136,0,0,0,0,0,0,0,3492937727,0,1049480,15,858993456,0,0,0,0
"20260130_id","2026/01/31 13:59:09",1,0,64,485,[00:00:07:0c],4029808606,4027678719,4029808639,904,136,0,0,0,0,0,0,0,3492937727,0,1049480,15,858993456,0,0,0,0
"20260130_id","2026/01/31 13:59:09",1,0,64,485,[00:00:07:0d],4029808606,4029808639,4029808571,904,136,0,0,0,0,0,0,0,3492937727,0,1049480,15,858993456,0,0,0,0
"20260130_id","2026/01/31 13:59:09",1,0,64,485,[00:00:07:0e],4029808606,4027678719,4029808639,904,136,0,0,0,0,0,0,0,3492937727,0,1049480,15,858993456,0,0,0,0
"20260130_id","2026/01/31 13:59:09",1,0,64,485,[00:00:07:0f],4029808606,4029808639,4029808571,904,136,0,0,0,0,0,0,0,3492937727,0,1049480,15,858993456,0,0,0,0
"20260130_id","2026/01/31 13:59:09",1,0,64,485,[00:00:07:10],4029808606,4027678719,4029808639,904,136,0,0,0,0,0,0,0,3492937727,0,1049480,15,858993456,0,0,0,0
"20260130_id","2026/01/31 13:59:09",1,0,64,485,[00:00:07:11],4029808606,4029808639,4029808571,904,136,0,0,0,0,0,0,0,3492937727,0,1049480,15,858993456,0,0,0,0
"20260130_id","2026/01/31 13:59:09",1,0,64,485,[00:00:07:12],4029808606,4027678719,4029808639,904,136,0,0,0,0,0,0,0,3492937727,0,1049480,15,858993456,0,0,0,0
"20260130_id","2026/01/31 13:59:09",1,0,64,485,[00:00:07:13],4029808606,4029808639,4029808571,904,136,0,0,0,0,0,0,0,3492937727,0,1049480,15,858993456,0,0,0,0
"20260130_id","2026/01/31 13:59:09",1,0,64,485,[00:00:07:14],4029808606,4027678719,4029808639,904,136,0,0,0,0,0,0,0,3492937727,0,1049480,15,858993456,0,0,0,0
"20260130_id","2026/01/31 13:59:09",1,0,64,485,[00:00:07:15],4029808606,4029808639,4029808571,904,136,0,0,0,0,0,0,0,3492937727,0,1049480,15,858993456,0,0,0,0
"20260130_id","2026/01/31 13:59:09",1,0,64,485,[00:00:07:16],4029808606,4027678719,4029808639,904,136,0,0,0,0,0,0,0,3492937727,0,1049480,15,858993456,0,0,0,0
"20260130_id","2026/01/31 13:59:09",1,0,64,485,[00:00:07:17],4029808606,4029808639,4029808571,904,136,0,0,0,0,0,0,0,3492937727,0,1049480,15,858993456,0,0,0,0
"20260130_id","2026/01/31 13:59:09",1,0,64,485,[00:00:07:18],4029808606,4027678719,4029808639,5000,136,0,0,0,0,427,0,0,3492937727,0,1049480,15,858993456,0,0,0,0
"20260130_id","2026/01/31 13:59:09",1,0,64,485,[00:00:07:19],4029808606,4029808639,4029808571,904,136,0,0,0,0,0,0,0,3492937727,0,1049480,15,858993456,0,0,0,0
"20260130_id","2026/01/31 13:59:09",1,0,64,485,[00:00:07:1a],4029808606,4027678719,4029808639,904,136,0,0,0,0,0,0,0,3492937727,0,1049480,15,858993456,0,0,0,0
"20260130_id","2026/01/31 13:59:09",1,0,64,485,[00:00:07:1b],4029808606,4029808639,4029808571,904,136,0,0,0,0,0,0,0,3492937727,0,1049480,15,858993456,0,0,0,0
"20260130_id","2026/01/31 13:59:09",1,0,64,485,[00:00:07:1c],4029808606,4027678719,4029808639,904,136,0,0,0,0,0,0,0,3492937727,0,1049480,15,858993456,0,0,0,0
"20260130_id","2026/01/31 13:59:09",1,0,64,485,[00:00:07:1d],4029808606,4029808639,4029808571,904,136,0,0,0,0,0,0,0,3492937727,0,1049480,15,858993456,0,0,0,0
"20260130_id","2026/01/31 13:59:09",1,0,64,485,[00:00:07:1e],4029808606,4027678719,4029808639,904,136,0,0,0,0,0,0,0,3492937727,0,1049480,15,858993456,0,0,0,0
"20260130_id","2026/01/31 13:59:09",1,0,64,485,[00:00:07:1f],4029808606,4029808639,4029808571,904,136,0,0,0,0,0,0,0,3492937727,0,1049480,15,858993456,0,0,0,0
"20260130_id","2026/01/31 14:21:40",1,0,65,485,[00:00:00:00],4029808606,4027678719,4029808639,904,136,0,0,0,0,0,0,0,3492937727,0,1049480,15,0,0,0,0,0
"20260130_id","2026/01/31 14:21:40",1,0,65,485,[00:00:00:01],4029808606,4029808639,4029808571,904,136,0,0,0,0,0,0,0,3492937727,0,1049480,15,0,0,0,0,0
"20260130_id","2026/01/31 14:21:40",1,0,65,485,[00:00:00:02],4029808606,4027678719,4029808639,5000,136,0,0,0,0,9,0,0,3492937727,0,1049480,15,0,0,0,0,0
"20260130_id","2026/01/31 14:21:40",1,0,65,485,[00:00:00:03],4029808606,4029808639,4029808571,904,136,0,0,0,0,0,0,0,3492937727,0,1049480,15,0,0,0,0,0
"20260130_id","2026/01/31 14:21:40",1,0,65,485,[00:00:00:04],4029808606,4027678719,4029808639,904,136,0,0,0,0,0,0,0,3492937727,0,1049480,15,0,0,0,0,0
"20260130_id","2026/01/31 14:21:40",1,0,65,485,[00:00:00:05],4029808606,4029808639,4029808571,904,136,0,0,0,0,0,0,0,3492937727,0,1049480,15,0,0,0,0,0
"20260130_id","2026/01/31 14:21:40",1,0,65,485,[00:00:00:06],4029808606,4027678719,4029808639,904,136,0,0,0,0,0,0,0,3492937727,0,1049480,15,0,0,0,0,0
"20260130_id","2026/01/31 14:21:40",1,0,65,485,[00:00:00:07],4029808606,4029808639,4029808571,904,136,0,0,0,0,0,0,0,3492937727,0,1049480,15,0,0,0,0,0
"20260130_id","2026/01/31 14:21:40",1,0,65,485,[00:00:00:08],4029808606,4027678719,4029808639,904,136,0,0,0,0,0,0,0,3492937727,0,1049480,15,0,0,0,0,0
"20260130_id","2026/01/31 14:21:40",1,0,65,485,[00:00:00:09],4029808606,4029808639,4029808571,904,136,0,0,0,0,0,0,0,3492937727,0,1049480,15,0,0,0,0,0
"20260130_id","2026/01/31 14:21:40",1,0,65,485,[00:00:00:0a],4029808606,4027678719,4029808639,904,136,0,0,0,0,0,0,0,3492937727,0,1049480,15,0,0,0,0,0
"20260130_id","2026/01/31 14:21:40",1,0,65,485,[00:00:00:0b],4029808606,4029808639,4029808571,904,136,0,0,0,0,0,0,0,3492937727,0,1049480,15,0,0,0,0,0
"20260130_id","2026/01/31 14:21:40",1,0,65,485,[00:00:00:0c],4029808606,4027678719,4029808639,904,136,0,0,0,0,0,0,0,3492937727,0,1049480,15,0,0,0,0,0
"20260130_id","2026/01/31 14:21:40",1,0,65,485,[00:00:00:0d],4029808606,4029808639,4029808571,904,136,0,0,0,0,0,0,0,3492937727,0,1049480,15,0,0,0,0,0
"20260130_id","2026/01/31 14:21:40",1,0,65,485,[00:00:00:0e],4029808606,4027678719,4029808639,904,136,0,0,0,0,0,0,0,3492937727,0,1049480,15,0,0,0,0,0
"20260130_id","2026/01/31 14:21:40",1,0,65,485,[00:00:00:0f],4029808606,4029808639,4029808571,904,136,0,0,0,0,0,0,0,3492937727,0,1049480,15,0,0,0,0,0
"20260130_id","2026/01/31 14:21:40",1,0,65,485,[00:00:00:10],4029808606,4027678719,4029808639,904,136,0,0,0,0,0,0,0,3492937727,0,1049480,15,0,0,0,0,0
"20260130_id","2026/01/31 14:21:40",1,0,65,485,[00:00:00:11],4029808606,4029808639,4029808571,904,136,0,0,0,0,0,0,0,3492937727,0,1049480,15,0,0,0,0,0
"20260130_id","2026/01/31 14:21:40",1,0,65,485,[00:00:00:12],4029808606,4027678719,4029808639,904,136,0,0,0,0,0,0,0,3492937727,0,1049480,15,0,0,0,0,0
"20260130_id","2026/01/31 14:21:40",1,0,65,485,[00:00:00:13],4029808606,4029808639,4029808571,904,136,0,0,0,0,0,0,0,3492937727,0,1049480,15,0,0,0,0,0
"20260130_id","2026/01/31 14:21:40",1,0,65,485,[00:00:00:14],4029808606,4027678719,4029808639,904,136,0,0,0,0,0,0,0,3492937727,0,1049480,15,0,0,0,0,0
"20260130_id","2026/01/31 14:21:40",1,0,65,485,[00:00:00:15],4029808606,4029808639,4029808571,904,136,0,0,0,0,0,0,0,3492937727,0,1049480,15,0,0,0,0,0
"20260130_id","2026/01/31 14:21:40",1,0,65,485,[00:00:00:16],4029808606,4027678719,4029808639,904,136,0,0,0,0,0,0,0,3492937727,0,1049480,15,0,0,0,0,0
"20260130_id","2026/01/31 14:21:40",1,0,65,485,[00:00:00:17],4029808606,4029808639,4029808571,904,136,0,0,0,0,0,0,0,3492937727,0,1049480,15,0,0,0,0,0
"20260130_id","2026/01/31 14:21:40",1,0,65,485,[00:00:00:18],4029808606,4027678719,4029808639,904,136,0,0,0,0,0,0,0,3492937727,0,1049480,15,0,0,0,0,0
"20260130_id","2026/01/31 14:21:40",1,0,65,485,[00:00:00:19],4029808606,4029808639,4029808571,904,136,0,0,0,0,0,0,0,3492937727,0,1049480,15,0,0,0,0,0
"20260130_id","2026/01/31 14:21:40",1,0,65,485,[00:00:00:1a],4029808606,4027678719,4029808639,904,136,0,0,0,0,0,0,0,3492937727,0,1049480,15,0,0,0,0,0
"20260130_id","2026/01/31 14:21:40",1,0,65,485,[00:00:00:1b],4029808606,4029808639,4029808571,904,136,0,0,0,0,0,0,0,3492937727,0,1049480,15,0,0,0,0,0
"20260130_id","2026/01/31 14:21:40",1,0,65,485,[00:00:00:1c],4029808606,4027678719,4029808639,904,136,0,0,0,0,0,0,0,3492937727,0,1049480,15,0,0,0,0,0
"20260130_id","2026/01/31 14:21:40",1,0,65,485,[00:00:00:1d],4029808606,4029808639,4029808571,904,136,0,0,0,0,0,0,0,3492937727,0,1049480,15,0,0,0,0,0
"20260130_id","2026/01/31 14:21:40",1,0,65,485,[00:00:00:1e],4029808606,4027678719,4029808639,904,136,0,0,0,0,0,0,0,3492937727,0,1049480,15,0,0,0,0,0
"20260130_id","2026/01/31 14:21:40",1,0,65,485,[00:00:00:1f],4029808606,4029808639,4029808571,904,136,0,0,0,0,0,0,0,3492937727,0,1049480,15,0,0,0,0,0
"20260130_id","2026/01/31 14:21:40",1,0,65,485,[00:00:01:02],4029808606,4027678719,4029808639,7048,136,0,0,0,0,802655,18,0,3492937727,0,1049480,15,858993456,0,0,0,0
"20260130_id","2026/01/31 14:21:40",1,0,65,485,[00:00:01:03],4029808606,4029808639,4029808571,5000,136,0,0,0,0,6,0,0,3492937727,0,1049480,15,858993456,0,0,0,0
"20260130_id","2026/01/31 14:21:40",1,0,65,485,[00:00:01:04],4029808606,4027678719,4029808639,904,136,0,0,0,0,0,0,0,3492937727,0,1049480,15,858993456,0,0,0,0
"20260130_id","2026/01/31 14:21:40",1,0,65,485,[00:00:01:05],4029808606,4029808639,4029808571,904,136,0,0,0,0,0,0,0,3492937727,0,1049480,15,858993456,0,0,0,0
"20260130_id","2026/01/31 14:21:40",1,0,65,485,[00:00:01:06],4029808606,4027678719,4029808639,904,136,0,0,0,0,0,0,0,3492937727,0,1049480,15,858993456,0,0,0,0
"20260130_id","2026/01/31 14:21:40",1,0,65,485,[00:00:01:07],4029808606,4029808639,4029808571,904,136,0,0,0,0,0,0,0,3492937727,0,1049480,15,858993456,0,0,0,0
"20260130_id","2026/01/31 14:21:40",1,0,65,485,[00:00:01:08],4029808606,4027678719,4029808639,904,136,0,0,0,0,0,0,0,3492937727,0,1049480,15,858993456,0,0,0,0
"20260130_id","2026/01/31 14:21:40",1,0,65,485,[00:00:01:09],4029808606,4029808639,4029808571,904,136,0,0,0,0,0,0,0,3492937727,0,1049480,15,858993456,0,0,0,0
"20260130_id","2026/01/31 14:21:40",1,0,65,485,[00:00:01:0a],4029808606,4027678719,4029808639,904,136,0,0,0,0,0,0,0,3492937727,0,1049480,15,858993456,0,0,0,0
"20260130_id","2026/01/31 14:21:40",1,0,65,485,[00:00:01:0b],4029808606,4029808639,4029808571,904,136,0,0,0,0,0,0,0,3492937727,0,1049480,15,858993456,0,0,0,0
"20260130_id","2026/01/31 14:21:40",1,0,65,485,[00:00:01:0c],4029808606,4027678719,4029808639,904,136,0,0,0,0,0,0,0,3492937727,0,1049480,15,858993456,0,0,0,0
"20260130_id","2026/01/31 14:21:40",1,0,65,485,[00:00:01:0d],4029808606,4029808639,4029808571,904,136,0,0,0,0,0,0,0,3492937727,0,1049480,15,858993456,0,0,0,0
"20260130_id","2026/01/31 14:21:40",1,0,65,485,[00:00:01:0e],4029808598,4027678719,4029808639,904,136,1,0,0,0,0,0,0,3492937727,0,1049480,15,858993456,0,0,0,0
"20260130_id","2026/01/31 14:21:40",1,0,65,485,[00:00:01:0f],4029808606,4029808639,4029808571,904,136,0,0,0,0,0,0,0,3492937727,0,1049480,15,858993456,0,0,0,0
"20260130_id","2026/01/31 14:21:40",1,0,65,485,[00:00:01:10],4029808606,4027678719,4029808639,904,136,0,0,0,0,0,0,0,3492937727,0,1049480,15,858993456,0,0,0,0
"20260130_id","2026/01/31 14:21:40",1,0,65,485,[00:00:01:11],4029808606,4029808639,4029808571,904,136,0,0,0,0,0,0,0,3492937727,0,1049480,15,858993456,0,0,0,0
"20260130_id","2026/01/31 14:21:40",1,0,65,485,[00:00:01:12],4029808606,4027678719,4029808639,5000,136,0,0,0,0,1,0,0,3492937727,0,1049480,15,858993456,0,0,0,0
"20260130_id","2026/01/31 14:21:40",1,0,65,485,[00:00:01:13],4029808606,4029808639,4029808571,904,136,0,0,0,0,0,0,0,3492937727,0,1049480,15,858993456,0,0,0,0
"20260130_id","2026/01/31 14:21:40",1,0,65,485,[00:00:01:14],4029808606,4027678719,4029808639,904,136,0,0,0,0,0,0,0,3492937727,0,1049480,15,858993456,0,0,0,0
